create_time,start_time,cards,gpu_time,duration_time
3416310,3416326,1,118378,118378
410705,410727,4,578716,144679
821402,821430,1,38738,38738
3457598,3457635,2,98378,49189
1675711,1675743,1,138089,138089
1671928,1672006,1,50431,50431
2692245,2692307,2,251898,125949
2003149,2003226,2,101764,50882
554399,554419,2,53056,26528
2129596,2129601,1,64110,64110
782932,782954,1,21164,21164
3087314,3087320,1,130933,130933
3834588,3834676,1,97521,97521
3300666,3300737,1,80498,80498
864190,864243,6,52500,8750
3838080,3838144,1,715684,715684
3478486,3478536,8,3966992,495874
2570953,2570957,2,52826,26413
2708771,2708809,4,649428,162357
3059927,3059985,1,72909,72909
2630088,2630172,2,26346,13173
3171639,3171718,4,469972,117493
242804,242873,1,114534,114534
2930687,2930731,1,67849,67849
1095628,1095721,2,138788,69394
720482,720535,4,171428,42857
848077,848088,4,4237988,1059497
2284971,2285048,2,295752,147876
3016992,3017062,1,134065,134065
2802761,2802783,1,49038,49038
431212,431251,2,292764,146382
737613,737649,2,8672,4336
2450875,2450907,1,96934,96934
843798,843845,2,1548422,774211
2000769,2000858,2,23640,11820
472730,472785,2,309918,154959
2082111,2082192,1,86209,86209
169310,169322,1,799066,799066
3885043,3885134,1,924674,924674
2809784,2809814,1,796585,796585
3025994,3026063,1,66483,66483
2971782,2971825,2,215770,107885
1209278,1209371,4,535280,133820
1325488,1325539,1,44603,44603
2992293,2992299,1,87797,87797
2751819,2751904,2,249138,124569
2630931,2631021,1,22040,22040
1792888,1792952,1,37217,37217
628728,628760,2,274790,137395
1131051,1131091,1,87337,87337
220319,220410,1,74282,74282
979644,979684,1,60162,60162
2208679,2208752,2,183168,91584
1535734,1535811,2,312656,156328
3175273,3175281,2,142628,71314
3883907,3883975,1,71015,71015
853358,853376,1,68479,68479
3255082,3255084,2,315074,157537
1484529,1484617,4,924272,231068
3178381,3178392,2,25156,12578
1654593,1654667,1,99695,99695
1070969,1071022,2,302058,151029
1635162,1635246,2,183214,91607
2303793,2303883,8,344912,43114
3159656,3159753,8,492968,61621
2236485,2236509,4,215136,53784
2784798,2784822,2,293318,146659
1762654,1762655,1,52650,52650
3015892,3015904,1,111062,111062
1264173,1264240,1,44977,44977
3417906,3417918,8,542584,67823
3512757,3512856,2,287058,143529
832038,832108,1,26148,26148
3022283,3022304,2,48852,24426
2141708,2141757,1,137128,137128
866667,866743,2,207624,103812
1713661,1713721,4,627916,156979
3213425,3213500,1,987282,987282
2376940,2376968,1,61056,61056
1985368,1985439,8,883240,110405
341268,341350,1,83588,83588
2308544,2308616,1,850914,850914
1210194,1210266,2,186692,93346
2733799,2733810,2,84682,42341
1451638,1451681,4,426292,106573
401723,401791,8,737280,92160
3254292,3254315,1,122253,122253
89349,89429,1,1146199,1146199
2261940,2261988,1,9051,9051
1752137,1752210,2,1661402,830701
3710249,3710319,1,100167,100167
18030,18127,1,39223,39223
2236923,2237000,1,132104,132104
3260874,3260955,1,55332,55332
3606860,3606862,1,811848,811848
1778449,1778485,4,48676,12169
622401,622444,1,983165,983165
1516695,1516704,2,234952,117476
3745176,3745214,1,71288,71288
3414777,3414800,1,123601,123601
135285,135384,1,64609,64609
3656680,3656710,1,934758,934758
3601154,3601246,8,1509800,188725
2394454,2394482,2,103296,51648
2757722,2757809,1,110115,110115
1236370,1236464,6,924042,154007
1517115,1517199,1,1232242,1232242
2922093,2922138,2,230000,115000
2977974,2978069,4,438904,109726
3093425,3093436,1,24030,24030
673741,673803,1,93696,93696
2665797,2665831,1,87597,87597
3714636,3714724,1,46917,46917
1685715,1685787,8,138784,17348
55494,55527,4,218376,54594
3398220,3398269,1,86318,86318
2770064,2770079,1,88575,88575
2702085,2702093,4,139508,34877
944226,944305,2,63914,31957
437677,437769,1,1002081,1002081
2565649,2565680,8,829872,103734
2360581,2360650,1,19997,19997
1435579,1435609,4,231316,57829
2561523,2561532,1,19079,19079
16272,16296,1,8301,8301
2426968,2427052,6,362124,60354
1084051,1084075,6,460122,76687
1323018,1323039,2,138368,69184
3010814,3010878,2,195252,97626
116563,116653,4,222404,55601
3666772,3666847,1,28994,28994
2670877,2670942,1,74992,74992
2811897,2811913,1,69443,69443
278921,278928,2,132190,66095
3462316,3462342,1,11765,11765
2231374,2231441,1,95691,95691
1120392,1120395,1,30610,30610
1533747,1533797,1,10986,10986
1670346,1670388,2,266028,133014
849590,849625,2,276192,138096
2058401,2058418,1,29149,29149
2068930,2068955,1,35240,35240
2042774,2042873,1,36280,36280
2917618,2917632,2,264682,132341
2871135,2871164,2,22358,11179
1934845,1934861,1,34125,34125
364754,364772,2,48634,24317
2801945,2802035,1,66267,66267
3088782,3088839,1,91398,91398
1006071,1006169,2,257716,128858
1611178,1611213,6,4486002,747667
1642988,1643069,4,703744,175936
1893398,1893418,1,128667,128667
267224,267263,1,107758,107758
2730459,2730540,1,31106,31106
1320400,1320474,1,111720,111720
782022,782046,2,86970,43485
979113,979185,6,7098318,1183053
2463014,2463113,1,43642,43642
1316786,1316849,4,3984992,996248
551991,552053,1,126839,126839
3090296,3090353,2,661778,330889
2410240,2410282,1,47735,47735
3118624,3118702,1,9966,9966
3754000,3754039,2,262596,131298
2021599,2021682,1,124079,124079
1258438,1258526,1,52002,52002
1632645,1632727,1,93779,93779
66953,67017,1,98563,98563
117069,117078,1,80885,80885
1643333,1643387,1,34077,34077
1981864,1981881,1,130538,130538
206789,206810,2,252514,126257
1713548,1713580,1,85658,85658
2939244,2939318,2,296028,148014
484349,484374,1,83672,83672
1721796,1721859,1,72061,72061
1829676,1829755,2,262598,131299
1469975,1470057,1,133415,133415
133649,133743,2,307664,153832
403559,403604,1,116708,116708
423688,423734,1,83489,83489
752973,753007,1,59219,59219
2409300,2409371,2,145642,72821
1909683,1909712,1,25714,25714
1053790,1053871,4,709776,177444
3589926,3589960,1,135248,135248
574790,574828,6,597198,99533
935062,935093,1,26941,26941
3006677,3006760,4,81008,20252
1163304,1163319,4,464780,116195
3007198,3007216,1,4280,4280
2827499,2827580,1,79556,79556
3447906,3447969,1,60601,60601
687221,687271,2,2107192,1053596
1265786,1265834,1,16897,16897
470077,470146,4,692880,173220
3506368,3506405,1,1275432,1275432
852943,853020,4,728260,182065
1654057,1654102,2,269164,134582
2613575,2613649,1,94696,94696
414599,414671,1,14919,14919
63696,63726,1,43557,43557
3837351,3837358,1,132381,132381
1749697,1749706,1,22406,22406
1123215,1123241,6,1285878,214313
807088,807175,1,35763,35763
1440292,1440351,8,1559416,194927
2451985,2451989,1,75459,75459
2820294,2820382,4,518120,129530
1142359,1142373,8,7553120,944140
1824057,1824085,8,1833352,229169
3707219,3707291,2,166906,83453
3788375,3788387,1,40625,40625
888115,888130,4,353576,88394
2046396,2046472,4,217536,54384
2829789,2829879,1,91763,91763
2364200,2364214,1,177475,177475
3271169,3271203,1,70871,70871
3856034,3856054,1,34263,34263
263011,263012,1,13400,13400
24590,24684,1,64757,64757
1384391,1384461,1,64665,64665
734657,734713,1,141037,141037
1464285,1464338,1,915625,915625
3016299,3016371,2,2535420,1267710
3117009,3117088,2,158452,79226
2715594,2715645,1,84798,84798
3492650,3492679,1,62750,62750
2865443,2865530,2,20116,10058
2691946,2691948,4,505132,126283
1607809,1607859,2,240426,120213
3682070,3682078,2,59032,29516
243237,243305,2,176464,88232
108897,108959,1,44218,44218
1702095,1702130,1,8779,8779
1503096,1503115,1,133828,133828
726543,726561,1,9823,9823
2878742,2878766,2,127060,63530
26848,26891,1,43317,43317
3229904,3229961,4,339024,84756
33463,33531,2,1104332,552166
3779656,3779731,1,21059,21059
2596912,2596947,1,31190,31190
3647730,3647735,1,694867,694867
1843012,1843061,6,1231446,205241
3406857,3406952,2,134106,67053
2514277,2514335,1,46045,46045
1874487,1874522,1,102411,102411
3424853,3424915,2,286104,143052
2521316,2521378,1,20801,20801
1037694,1037695,2,263700,131850
186283,186320,1,60940,60940
3397492,3397527,1,405653,405653
1848052,1848138,1,102567,102567
3442731,3442747,1,13496,13496
1603081,1603159,6,4633848,772308
3591435,3591502,2,14634,7317
2227481,2227523,1,8432,8432
2385617,2385657,4,543688,135922
3165893,3165979,1,109845,109845
723534,723630,2,245548,122774
1907232,1907257,1,6463,6463
2870720,2870733,1,7872,7872
2403243,2403277,2,312188,156094
511158,511212,2,213230,106615
2837166,2837179,1,122863,122863
2785489,2785588,8,696056,87007
2993742,2993762,1,94519,94519
623731,623749,4,360052,90013
3024944,3024955,1,21768,21768
96342,96352,4,484792,121198
2352611,2352671,1,83115,83115
2798138,2798161,4,711940,177985
2475625,2475685,1,73929,73929
1034265,1034283,1,35680,35680
2971948,2971969,4,422420,105605
3758373,3758430,2,296066,148033
3519232,3519260,1,83902,83902
2706671,2706679,1,41576,41576
334524,334593,6,1235826,205971
2160715,2160770,4,714140,178535
671147,671240,2,264652,132326
3201188,3201272,4,460948,115237
848530,848570,1,53495,53495
2392505,2392567,2,95380,47690
843272,843355,1,6124,6124
1315664,1315669,1,138157,138157
2130259,2130332,2,164402,82201
2518377,2518464,6,380130,63355
3322589,3322688,1,17736,17736
3756313,3756336,1,16094,16094
553877,553958,6,168666,28111
934668,934694,1,49596,49596
1439177,1439224,6,59298,9883
2692081,2692111,1,61696,61696
287105,287116,1,46309,46309
774437,774481,2,248598,124299
466227,466298,4,387132,96783
1740653,1740678,2,210212,105106
1537858,1537922,4,578864,144716
3374524,3374532,8,695472,86934
1732173,1732252,1,54774,54774
2573577,2573650,2,120010,60005
2608026,2608070,1,22026,22026
63089,63187,1,51784,51784
2902174,2902234,2,1744986,872493
733032,733068,2,63146,31573
904471,904535,1,84441,84441
76971,76995,1,35145,35145
3278432,3278439,1,107160,107160
710221,710260,1,56346,56346
2678735,2678750,1,103754,103754
1424320,1424352,1,26167,26167
2946832,2946890,1,95855,95855
2854842,2854865,1,77607,77607
3535085,3535103,6,616104,102684
2901103,2901178,2,258866,129433
2818410,2818441,2,219558,109779
546581,546655,2,322148,161074
330094,330159,4,278904,69726
515781,515794,1,32397,32397
1515568,1515646,1,68973,68973
2195368,2195380,1,47679,47679
1766473,1766555,4,49724,12431
2616870,2616942,2,240274,120137
3519474,3519562,1,78327,78327
1630841,1630937,2,236952,118476
2231164,2231241,2,2040324,1020162
3198717,3198804,2,150924,75462
1082839,1082858,1,608046,608046
2433534,2433603,1,129435,129435
3128127,3128189,2,148744,74372
2571195,2571209,1,102254,102254
2095082,2095159,1,142653,142653
2408048,2408129,2,148896,74448
3590740,3590755,1,113856,113856
1318862,1318907,2,77384,38692
491134,491173,2,62676,31338
468388,468394,4,104100,26025
2189054,2189108,4,94560,23640
2101218,2101257,1,141299,141299
903972,904016,8,10290880,1286360
233166,233228,4,490416,122604
169172,169214,6,264744,44124
3438133,3438149,1,88326,88326
478059,478149,4,471692,117923
291484,291571,2,2229944,1114972
3178861,3178881,4,537032,134258
2950772,2950804,2,82662,41331
689710,689789,1,62382,62382
3354307,3354358,1,16936,16936
1082157,1082188,1,37414,37414
3528726,3528757,2,291480,145740
868036,868078,1,867660,867660
1632291,1632338,1,19048,19048
986684,986717,2,125132,62566
146081,146155,4,635764,158941
3246645,3246655,1,90214,90214
2462483,2462574,1,92846,92846
3538967,3539062,1,60451,60451
2575820,2575863,2,299452,149726
99407,99500,2,44190,22095
1359158,1359224,2,64342,32171
847316,847333,6,41694,6949
822449,822479,1,33606,33606
3245655,3245712,1,4615,4615
174825,174836,2,217772,108886
1839671,1839700,4,181192,45298
991064,991109,1,29705,29705
3854757,3854811,2,231620,115810
988137,988221,1,143704,143704
3450780,3450789,4,652848,163212
1103153,1103162,8,1173904,146738
2169408,2169436,8,98168,12271
1566880,1566923,1,45934,45934
3386103,3386149,1,124669,124669
2710412,2710488,1,61158,61158
550577,550630,2,275510,137755
1922460,1922536,1,51428,51428
1173793,1173825,2,116488,58244
2909391,2909474,1,41513,41513
1633006,1633068,1,78825,78825
2531866,2531964,1,76277,76277
898657,898720,2,135878,67939
1685384,1685463,1,56000,56000
99387,99406,1,31709,31709
1951052,1951120,2,296730,148365
3025931,3025978,2,269274,134637
1252736,1252771,2,291686,145843
484645,484668,1,26717,26717
26461,26481,2,210224,105112
2677724,2677816,2,150042,75021
946820,946902,2,34916,17458
323036,323055,1,527140,527140
1688645,1688729,1,300922,300922
1610128,1610153,2,22780,11390
1756005,1756079,2,64608,32304
3401379,3401401,1,28427,28427
1636498,1636567,2,127930,63965
3698445,3698540,2,162094,81047
3793082,3793134,1,58065,58065
1744231,1744271,1,87361,87361
805488,805504,1,47908,47908
2116405,2116407,1,48461,48461
746857,746925,4,687252,171813
2148805,2148817,1,48249,48249
2609357,2609434,2,123492,61746
2003892,2003959,1,122738,122738
971887,971983,4,262500,65625
1187628,1187647,4,147708,36927
1720702,1720716,2,260184,130092
73851,73885,1,43027,43027
2271081,2271091,1,77327,77327
2906600,2906621,1,142333,142333
40851,40878,4,653660,163415
495165,495239,2,187144,93572
3598610,3598699,4,516988,129247
1120970,1120979,1,1049044,1049044
1907897,1907903,2,283798,141899
910782,910828,4,559180,139795
2152688,2152691,1,723838,723838
3160468,3160514,2,201084,100542
1709719,1709758,2,260566,130283
2461099,2461171,2,165164,82582
3164268,3164314,1,563075,563075
1040729,1040799,1,24579,24579
968958,968974,1,17539,17539
2642055,2642106,2,150104,75052
1840647,1840712,2,211138,105569
370933,371018,2,2464774,1232387
3073270,3073272,4,714204,178551
179904,179929,4,679532,169883
1514928,1514951,6,717012,119502
1806110,1806168,1,125345,125345
3237538,3237621,1,97154,97154
3850101,3850143,1,63058,63058
618767,618790,1,7409,7409
3567069,3567139,2,279156,139578
2847680,2847690,2,94480,47240
900560,900565,8,2580912,322614
3628080,3628100,1,111391,111391
682751,682849,6,732552,122092
729665,729680,1,91581,91581
604646,604731,2,212170,106085
3834522,3834593,1,63013,63013
758883,758884,1,99733,99733
1642238,1642239,2,56696,28348
3375618,3375639,1,65599,65599
3304997,3305017,1,116040,116040
2813159,2813252,1,10217,10217
3740068,3740115,2,2066536,1033268
3244693,3244720,2,184276,92138
3222642,3222674,1,95908,95908
3812212,3812263,2,2001318,1000659
1983074,1983154,1,118739,118739
280818,280864,6,492348,82058
3876841,3876878,1,91831,91831
2084490,2084519,2,248708,124354
1004836,1004873,2,41386,20693
3089976,3089993,6,1065360,177560
1064111,1064182,1,19000,19000
3224487,3224510,2,115186,57593
468176,468273,1,81703,81703
1506972,1507065,1,104370,104370
649920,649944,2,149006,74503
3604646,3604732,1,63435,63435
1089923,1089948,4,138468,34617
2413639,2413665,2,18214,9107
906976,907072,1,43577,43577
1015206,1015228,6,1163514,193919
1617916,1617939,1,23625,23625
2764696,2764744,1,117215,117215
2294602,2294642,1,126477,126477
1099182,1099274,1,86474,86474
2304834,2304882,2,25490,12745
1475883,1475967,2,80322,40161
1238694,1238695,4,1313724,328431
535039,535121,1,69324,69324
562239,562240,2,109202,54601
574542,574550,1,10651,10651
2669860,2669897,8,125568,15696
2321031,2321044,1,77830,77830
2824959,2825048,2,19728,9864
1381172,1381253,1,70379,70379
2859785,2859857,1,15490,15490
1727739,1727770,1,82986,82986
1361090,1361129,1,113476,113476
2009152,2009164,1,121727,121727
3457199,3457289,1,100151,100151
2090073,2090139,1,5939,5939
1522680,1522748,2,2458182,1229091
1713350,1713420,1,11177,11177
1529096,1529106,1,94829,94829
2024723,2024784,1,131824,131824
2475340,2475350,1,43107,43107
1106444,1106463,1,104375,104375
3724885,3724984,1,69835,69835
662920,662990,2,305998,152999
467442,467460,2,107008,53504
3703202,3703294,1,96352,96352
620590,620667,1,7189,7189
3880156,3880178,1,98353,98353
1740241,1740298,2,31680,15840
3848910,3849007,4,188296,47074
1976388,1976408,6,853416,142236
3071281,3071326,4,35496,8874
1575846,1575886,2,121364,60682
2099327,2099359,1,131319,131319
1151190,1151206,2,1921776,960888
309507,309510,8,127856,15982
687218,687316,2,159794,79897
3718573,3718658,4,205236,51309
1670125,1670211,2,8042,4021
3135149,3135152,6,778074,129679
3059487,3059504,8,1839416,229927
2033132,2033139,6,522384,87064
47847,47926,4,254720,63680
669515,669566,2,22584,11292
1668315,1668372,1,10590,10590
1965466,1965537,1,83376,83376
2135117,2135132,4,191732,47933
3067382,3067412,1,34568,34568
2412064,2412098,2,52694,26347
840380,840477,1,143404,143404
2075587,2075643,6,923424,153904
162853,162858,6,677346,112891
329532,329571,4,472940,118235
857019,857109,2,130072,65036
900572,900654,2,18100,9050
2809864,2809874,1,62319,62319
1554986,1555054,2,249582,124791
778260,778274,1,97479,97479
462424,462454,6,275772,45962
877155,877233,1,91438,91438
1079948,1079970,1,142473,142473
1554730,1554820,2,44500,22250
2322925,2322975,1,32571,32571
3182985,3182986,2,226146,113073
123797,123882,1,142377,142377
968980,969000,2,187344,93672
1192434,1192450,1,143263,143263
1034985,1035036,2,36948,18474
2603200,2603235,2,129038,64519
2861730,2861812,1,83158,83158
1365357,1365374,1,511638,511638
1192578,1192605,6,1085274,180879
3752007,3752031,2,238976,119488
810139,810169,1,45083,45083
576848,576879,1,816031,816031
2559818,2559872,4,1628944,407236
2337678,2337754,1,140242,140242
3208401,3208443,1,94567,94567
192619,192718,4,402956,100739
843579,843657,1,66872,66872
1855284,1855296,4,3834424,958606
1364942,1364958,2,67646,33823
2970726,2970769,1,56187,56187
1419033,1419042,1,25615,25615
247086,247157,4,148912,37228
2669441,2669473,1,108368,108368
675154,675208,2,2331998,1165999
1466780,1466804,6,178188,29698
751088,751165,1,975939,975939
3698730,3698767,2,157722,78861
3679034,3679092,2,1315288,657644
686007,686063,1,67827,67827
1261548,1261578,6,199986,33331
2937501,2937571,2,150622,75311
3743945,3743994,4,86632,21658
3165791,3165846,1,95363,95363
3199176,3199177,2,198792,99396
2338810,2338825,1,113298,113298
3380498,3380592,2,28378,14189
249100,249110,2,2173172,1086586
2411242,2411298,2,182722,91361
2515034,2515106,2,1193994,596997
1655802,1655890,1,37126,37126
1605187,1605223,2,144224,72112
2460759,2460847,2,228306,114153
3563592,3563620,2,135510,67755
3437865,3437892,4,547860,136965
564683,564704,1,5305,5305
2060794,2060826,1,14256,14256
505443,505449,1,55045,55045
1378402,1378464,6,801786,133631
2551404,2551438,2,252852,126426
3149219,3149238,2,310406,155203
1589028,1589037,2,169612,84806
2037301,2037358,1,36640,36640
3565093,3565119,1,1233209,1233209
3739200,3739256,1,135899,135899
2242202,2242294,1,66842,66842
3762136,3762170,2,292352,146176
93321,93357,4,34292,8573
2441825,2441841,1,53648,53648
3669711,3669715,2,309142,154571
2250824,2250913,2,191614,95807
3318600,3318647,2,229650,114825
978278,978347,2,815520,407760
2256002,2256092,1,41203,41203
788223,788274,1,878487,878487
96440,96453,1,24187,24187
404075,404164,1,142873,142873
978236,978277,4,678888,169722
123561,123563,6,753816,125636
2719031,2719064,1,106330,106330
2507352,2507393,1,43994,43994
2151630,2151636,1,50482,50482
991451,991537,1,12798,12798
2551840,2551897,2,67162,33581
2957567,2957601,1,627428,627428
3288350,3288432,8,1821120,227640
814024,814110,2,2591258,1295629
1234774,1234859,1,99070,99070
399484,399519,1,23597,23597
3491528,3491539,1,12555,12555
1740219,1740248,1,128292,128292
2776849,2776864,2,565014,282507
899566,899635,1,835523,835523
3366446,3366469,1,137758,137758
3870382,3870477,2,12608,6304
1860379,1860387,4,380260,95065
1669727,1669778,1,214482,214482
1367528,1367564,1,30317,30317
1998991,1999077,8,1739320,217415
1197041,1197104,1,334271,334271
2316359,2316440,2,22574,11287
3799909,3799951,1,61643,61643
2877527,2877557,1,78339,78339
248890,248988,4,639736,159934
2649061,2649157,1,122338,122338
210704,210773,1,497905,497905
274770,274773,1,78733,78733
3415106,3415195,1,11591,11591
1201538,1201594,8,1443280,180410
2437926,2437950,8,1208176,151022
601521,601589,1,40543,40543
1399972,1400006,1,33672,33672
1402668,1402694,1,27348,27348
3356877,3356925,1,6075,6075
2244561,2244603,1,31170,31170
1842381,1842448,1,13059,13059
3644609,3644680,1,136775,136775
2816540,2816552,2,89518,44759
730808,730818,1,97895,97895
3556908,3556986,2,68256,34128
1636421,1636464,1,113997,113997
200009,200027,2,80214,40107
1243796,1243859,2,217826,108913
467574,467583,1,54739,54739
3371574,3371639,2,311906,155953
1760726,1760773,2,170176,85088
3660187,3660252,2,238668,119334
2937154,2937189,1,18493,18493
2267941,2268016,1,108165,108165
2250671,2250728,2,261838,130919
372675,372683,4,516084,129021
2575763,2575770,8,558456,69807
14010,14067,4,490428,122607
393668,393713,1,118327,118327
1727216,1727273,2,80772,40386
3358868,3358871,1,9194,9194
1394065,1394107,2,318412,159206
55406,55502,4,288296,72074
1988351,1988436,1,9663,9663
2172745,2172758,2,26720,13360
3531873,3531939,1,333029,333029
3172715,3172753,1,134853,134853
2442570,2442589,2,142734,71367
521661,521723,2,270410,135205
133801,133880,1,66378,66378
1544028,1544101,6,312360,52060
3138383,3138435,1,127782,127782
2019302,2019359,1,63283,63283
1604455,1604534,1,131483,131483
2719999,2720091,1,110119,110119
1668265,1668324,1,129924,129924
3000932,3001020,1,91865,91865
2220913,2220953,1,16649,16649
875536,875564,1,139475,139475
128484,128583,1,87621,87621
2661656,2661728,8,1722208,215276
1262626,1262628,1,62883,62883
349184,349197,1,94310,94310
292475,292504,2,187856,93928
2817244,2817318,2,319762,159881
516620,516624,1,30268,30268
3389601,3389606,2,267172,133586
435463,435489,2,28322,14161
2443133,2443156,4,452044,113011
1275647,1275666,1,76335,76335
1328752,1328805,2,24970,12485
235847,235901,1,22027,22027
1324369,1324454,1,47452,47452
1182588,1182677,1,53158,53158
436509,436532,2,170220,85110
2584519,2584613,4,78472,19618
407849,407899,1,26402,26402
2788164,2788188,1,52988,52988
184700,184732,4,1847292,461823
1668039,1668121,1,82853,82853
3084098,3084143,1,848748,848748
2636027,2636069,6,932046,155341
2229460,2229511,1,128354,128354
1505274,1505285,1,101392,101392
716594,716674,2,80350,40175
2791678,2791754,4,184320,46080
1857278,1857370,1,72722,72722
3165238,3165253,2,268676,134338
1797292,1797333,8,1968856,246107
3248520,3248572,1,100698,100698
2628669,2628721,1,33546,33546
3343632,3343702,1,142705,142705
2854354,2854423,8,1056408,132051
2395359,2395439,1,111987,111987
2318954,2318982,2,321112,160556
2795015,2795046,2,256254,128127
1623742,1623795,1,179176,179176
3033852,3033901,2,266250,133125
2654331,2654415,1,47786,47786
2512352,2512447,6,577314,96219
1599459,1599494,4,207176,51794
575680,575691,6,235800,39300
3196517,3196532,4,361836,90459
2731993,2732056,1,8010,8010
546458,546542,1,49196,49196
1441930,1441949,2,1003374,501687
2550050,2550075,4,660620,165155
398815,398889,2,128248,64124
192484,192559,1,114467,114467
2460360,2460391,1,16976,16976
2108289,2108366,1,132095,132095
53090,53096,1,1116490,1116490
3492926,3492999,2,598506,299253
176608,176663,2,862234,431117
2210272,2210329,1,81033,81033
3244874,3244875,2,51008,25504
3436265,3436334,4,158356,39589
3870611,3870635,1,38666,38666
1843698,1843730,1,90450,90450
3324106,3324151,2,2168078,1084039
3804424,3804462,1,64206,64206
3507250,3507282,1,5001,5001
3382293,3382346,4,1777396,444349
726675,726767,6,395334,65889
265183,265236,2,38666,19333
189526,189536,1,12565,12565
1806314,1806319,4,17800,4450
3250248,3250283,2,209266,104633
2479826,2479843,2,77796,38898
2669663,2669741,1,53829,53829
1652427,1652455,1,134981,134981
1037660,1037681,1,52251,52251
2862233,2862239,1,32669,32669
2736261,2736357,1,89032,89032
1775990,1776024,2,256664,128332
2301044,2301123,1,8064,8064
616146,616159,1,96614,96614
2030718,2030817,1,135001,135001
333689,333785,2,250530,125265
1809959,1810037,1,20101,20101
2498527,2498603,2,166924,83462
3155664,3155725,8,1289808,161226
831969,832031,1,42384,42384
2887621,2887711,2,130240,65120
125590,125666,2,293192,146596
2725152,2725243,1,8668,8668
822187,822255,1,98402,98402
960474,960503,2,134542,67271
3417371,3417443,1,104423,104423
1092599,1092612,1,136544,136544
797163,797176,4,126252,31563
858004,858021,1,31793,31793
529296,529377,1,39259,39259
3646990,3647052,1,45161,45161
1136081,1136126,1,26237,26237
19706,19731,4,1127044,281761
3274166,3274209,1,781748,781748
123513,123588,1,112858,112858
2656567,2656650,4,404384,101096
328046,328100,4,360996,90249
1483789,1483836,1,81145,81145
2228444,2228447,6,1163376,193896
589964,589991,2,160990,80495
1487563,1487631,1,80088,80088
1622911,1622972,2,82686,41343
1481308,1481309,4,329836,82459
1915241,1915324,6,444210,74035
677910,677938,1,126515,126515
3268029,3268077,1,38693,38693
3793019,3793097,1,88600,88600
1529909,1529913,2,273548,136774
3116821,3116893,8,1401848,175231
458316,458341,2,234970,117485
3452269,3452319,2,206064,103032
1627867,1627952,4,515560,128890
1252283,1252330,2,142110,71055
2770407,2770438,1,45560,45560
3524337,3524392,2,275592,137796
341259,341308,1,42901,42901
3383095,3383111,4,656156,164039
331609,331647,1,129805,129805
2494507,2494552,1,87022,87022
1711917,1711964,6,688458,114743
3839356,3839411,4,183100,45775
774717,774763,2,79888,39944
3103257,3103273,2,12738,6369
1030809,1030903,4,27248,6812
1359718,1359740,4,202940,50735
1546262,1546337,2,316528,158264
2155397,2155482,6,1081926,180321
1374752,1374773,1,39972,39972
2063547,2063628,6,5876934,979489
3103347,3103431,1,78200,78200
3744354,3744385,1,85017,85017
691144,691205,2,67394,33697
1500733,1500817,1,99082,99082
3882454,3882548,1,93976,93976
3820611,3820700,8,1397192,174649
253102,253184,1,58220,58220
2823445,2823517,1,10729,10729
3502374,3502377,4,325424,81356
1900807,1900867,2,830432,415216
2471372,2471381,1,47492,47492
947349,947355,1,17970,17970
394889,394960,6,1293900,215650
3213222,3213318,1,106073,106073
3026852,3026858,2,200564,100282
2650054,2650074,1,86694,86694
377633,377684,6,214350,35725
3251447,3251523,2,295784,147892
451057,451101,1,70557,70557
893730,893754,1,13303,13303
3185878,3185973,2,170490,85245
2088259,2088269,6,218052,36342
3396314,3396411,2,208646,104323
3040510,3040570,2,364254,182127
3628380,3628468,1,60250,60250
3877866,3877876,2,32252,16126
870168,870251,2,43598,21799
1078824,1078889,2,236750,118375
1119761,1119788,2,50838,25419
535714,535809,1,93156,93156
3426662,3426723,1,104276,104276
3471419,3471438,4,68292,17073
3562297,3562384,1,109976,109976
1212507,1212561,1,75508,75508
2330876,2330973,1,30573,30573
637554,637566,1,16509,16509
364824,364921,1,68508,68508
3779138,3779216,8,661912,82739
2254041,2254051,1,140732,140732
3835346,3835408,2,114228,57114
3260415,3260463,2,131128,65564
271461,271549,1,120291,120291
2724854,2724927,2,98680,49340
2347631,2347707,1,111841,111841
2154262,2154330,1,62378,62378
3634377,3634390,1,941660,941660
3564673,3564732,2,139676,69838
551015,551101,1,115511,115511
3534556,3534631,1,34981,34981
679574,679629,2,45442,22721
523104,523187,1,19737,19737
803773,803848,2,296238,148119
107920,108003,2,25102,12551
445869,445894,2,245758,122879
2490267,2490366,1,47528,47528
2196914,2196926,1,27515,27515
3822460,3822544,8,2046480,255810
854874,854973,2,30180,15090
3346233,3346305,1,86860,86860
3383946,3383948,1,96128,96128
3481889,3481899,1,113029,113029
3223339,3223428,1,4465,4465
614913,614916,1,93628,93628
2058496,2058584,1,73790,73790
663393,663491,1,278877,278877
1928823,1928842,1,113575,113575
3003285,3003351,4,531832,132958
1136644,1136727,1,76261,76261
3787673,3787747,4,409416,102354
567409,567492,1,78083,78083
2875781,2875794,1,1039647,1039647
3359117,3359199,4,2867548,716887
2307964,2307973,2,167378,83689
276314,276323,1,6215,6215
3250235,3250266,2,15348,7674
1877188,1877263,1,137997,137997
1205181,1205188,4,3958980,989745
3156346,3156415,4,378144,94536
3707537,3707598,2,207868,103934
2294863,2294891,8,4716144,589518
938271,938295,2,203416,101708
3510437,3510512,2,274440,137220
3091943,3092024,2,94350,47175
303858,303870,6,23976,3996
